TEMP,HUMIDITY,CLOUD_COVER,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JUN_SEP,ANNUAL,FLOOD
25.5,72.0,32.0,5.0,0.0,15.0,23.7,47.2,276.4,314.5,293.3,169.9,90.6,12.2,0.0,1054.2,1247.8,0
27.4,81.0,26.0,0.0,6.5,24.5,16.9,89.0,306.6,271.6,220.9,233.4,86.9,43.4,7.9,1032.5,1307.6,0
28.5,80.0,34.0,37.3,25.5,31.2,49.7,65.3,309.5,344.1,369.6,221.0,108.7,33.6,26.4,1244.2,1622.1,1
28.8,69.0,46.0,20.8,10.6,33.6,39.4,52.9,254.0,386.4,132.0,189.2,83.4,18.2,12.9,961.5,1233.3,0
30.4,76.0,42.0,20.4,29.7,32.0,26.0,72.4,263.5,278.4,296.5,222.0,134.1,33.6,28.2,1060.5,1436.9,0
29.4,68.0,46.0,17.5,34.4,35.2,25.1,69.3,390.4,303.4,357.4,260.4,81.2,19.9,30.4,1311.5,1624.5,1
26.1,66.0,42.0,6.0,15.8,11.7,18.6,51.8,301.8,327.3,200.5,164.0,30.6,23.9,11.0,993.6,,0
29.8,70.0,29.0,0.0,6.1,0.0,9.1,40.7,184.3,258.8,288.2,193.1,55.2,0.0,0.0,924.5,1035.6,0
30.3,79.0,35.0,22.2,26.7,24.9,63.3,82.3,271.1,343.5,256.1,202.4,71.4,38.9,25.3,1073.1,1428.1,0
30.2,80.0,32.0,12.5,29.7,31.2,40.3,69.0,244.0,345.7,271.0,221.6,85.4,23.6,17.3,1082.3,1391.3,0
31.4,77.0,49.0,38.2,38.6,44.2,51.3,95.1,279.0,401.4,371.3,196.9,109.9,30.9,60.4,1248.6,1717.1,1
30.8,78.0,28.0,0.3,3.6,22.6,28.4,26.6,183.2,264.4,292.3,195.8,110.7,24.5,2.3,935.7,1154.8,0
30.0,,45.0,22.7,15.3,29.9,50.0,97.0,256.5,272.6,191.2,269.1,126.6,51.0,38.9,989.4,1420.8,1
28.8,70.0,45.0,20.0,31.3,14.8,42.7,72.0,363.4,295.3,237.2,161.6,100.4,40.0,22.7,1057.6,1401.5,1
25.3,77.0,53.0,53.3,63.9,62.5,75.6,135.8,325.4,285.5,380.2,173.8,123.5,55.5,59.7,1164.9,1794.7,1
29.9,79.0,35.0,24.7,19.2,26.7,55.1,56.8,128.6,349.5,321.6,147.5,69.1,26.2,32.4,947.2,1257.5,1
29.5,79.0,44.0,43.4,37.8,39.3,56.5,55.6,348.7,262.1,413.2,169.1,57.3,56.6,39.5,1193.1,1579.1,1
29.6,,56.0,65.4,59.8,78.7,102.5,130.2,367.7,497.8,435.4,274.6,140.6,96.0,68.1,1575.5,2316.8,1
26.2,78.0,,10.5,20.9,15.7,45.7,76.7,240.0,387.6,269.9,136.5,109.7,29.9,20.4,1034.1,1363.7,1
26.6,76.0,26.0,4.5,9.8,2.8,9.3,32.6,282.2,293.6,418.0,169.4,70.1,17.9,0.0,1163.2,1310.2,1
31.3,80.0,23.0,0.0,0.0,22.2,47.7,25.6,198.9,348.2,277.6,214.0,62.8,12.3,0.0,1038.8,1209.5,0
28.9,74.0,,18.6,32.1,48.2,49.7,111.5,244.9,222.6,245.0,229.5,112.4,22.3,24.0,942.0,1360.8,0
30.5,69.0,23.0,0.0,0.0,0.0,0.0,60.3,304.4,423.4,215.2,144.6,49.9,3.6,0.0,1087.7,1201.5,0
29.1,73.0,35.0,16.0,11.3,11.6,47.2,12.7,237.5,267.0,151.5,201.0,124.5,33.3,0.8,856.9,1114.4,0
29.1,70.0,41.0,19.1,18.3,30.9,56.5,57.4,153.8,299.4,379.8,201.4,117.4,35.1,20.6,1034.4,1389.8,1
31.1,70.0,39.0,11.9,9.5,5.5,27.6,96.3,249.5,191.6,375.5,182.9,107.0,20.8,11.0,999.6,1289.2,0
27.9,73.0,41.0,26.8,20.4,16.1,32.2,63.7,258.9,342.4,234.3,193.7,112.1,40.4,19.5,1029.3,1360.4,1
29.2,69.0,40.0,0.6,8.9,0.0,25.5,52.8,318.5,236.2,269.4,293.2,50.3,33.3,0.6,1117.3,1289.3,0
28.0,72.0,,31.4,39.4,52.3,57.2,77.9,274.4,329.7,309.1,250.0,120.2,63.0,31.2,1163.3,1635.9,1
28.0,63.0,30.0,0.0,0.0,0.0,11.7,9.0,198.2,238.7,195.7,273.0,60.8,3.3,0.0,905.7,990.5,0
28.3,75.0,33.0,15.0,13.0,13.9,35.0,29.1,310.7,238.5,181.4,170.8,98.4,24.0,9.9,901.5,1139.7,0
29.5,74.0,32.0,3.3,0.0,2.1,25.4,80.3,255.8,250.9,267.0,185.4,91.5,3.5,7.7,959.2,1172.9,1
27.9,69.0,45.0,13.5,16.6,30.6,54.6,34.7,220.3,325.1,273.0,141.7,102.9,33.5,21.5,960.1,1268.0,1
31.8,78.0,45.0,40.7,46.6,39.6,52.6,96.3,344.9,254.5,288.9,185.0,178.9,54.5,26.9,1073.3,1609.5,1
27.0,80.0,42.0,42.4,38.7,29.4,67.8,108.1,291.1,285.5,323.3,306.0,108.5,58.9,40.2,1205.8,1699.8,1
28.6,64.0,47.0,3.9,17.5,20.6,25.7,35.2,254.4,344.0,367.1,170.7,107.6,40.4,3.9,1136.2,1391.0,1
28.0,69.0,29.0,0.0,4.9,0.0,13.0,24.3,242.6,438.9,245.2,259.2,51.0,1.7,0.0,1185.9,1280.8,1
32.2,69.0,51.0,18.9,38.7,26.0,46.0,106.7,213.5,351.1,312.3,156.4,122.2,67.6,36.1,1033.3,1495.6,0
29.4,68.0,50.0,3.4,27.1,9.3,42.7,89.1,239.4,263.4,340.6,161.0,121.9,17.3,42.5,1004.3,1357.7,0
31.3,79.0,44.0,38.4,35.7,29.6,52.3,79.5,282.0,309.8,343.9,206.4,120.9,56.8,40.2,1142.2,1595.5,1
25.7,73.0,52.0,42.9,20.6,46.8,74.1,117.0,272.3,334.9,277.4,220.1,154.7,43.4,34.5,1104.7,1638.7,1
29.6,72.0,25.0,0.0,0.0,0.0,0.0,66.3,302.2,261.2,267.8,213.7,40.1,0.0,0.0,1044.9,1151.4,1
31.0,62.0,34.0,0.0,0.0,0.0,0.0,41.8,238.4,330.6,288.2,186.7,44.2,0.0,0.0,1043.8,1129.8,0
29.2,78.0,32.0,10.2,19.1,20.0,58.5,50.0,305.0,321.0,222.6,179.3,93.3,10.5,21.0,1027.9,1310.4,0
31.3,67.0,44.0,0.0,12.2,12.0,42.1,57.1,255.9,359.9,358.7,189.4,107.4,23.5,35.3,1163.9,1453.5,0
27.9,74.0,30.0,11.6,1.0,27.5,0.0,61.3,303.7,276.7,358.6,171.2,80.1,16.0,0.0,1110.3,1307.8,0
32.1,76.0,44.0,21.5,19.0,55.5,43.4,81.4,297.1,404.7,263.3,174.0,137.3,58.6,35.2,1139.1,1591.2,1
34.1,82.0,,62.4,47.9,50.7,50.7,126.2,298.1,337.4,338.6,197.4,110.9,49.3,67.8,1171.6,1737.5,1
28.2,66.0,44.0,15.8,15.0,20.8,16.8,32.6,252.5,244.9,320.5,239.5,54.7,34.1,23.1,1057.3,1270.1,1
28.0,56.0,40.0,0.0,0.0,0.0,0.0,4.1,171.5,404.6,222.4,81.7,61.7,0.0,0.0,880.2,,0
32.2,75.0,30.0,0.0,5.0,3.8,21.2,61.4,275.7,188.3,305.7,260.6,75.9,30.1,5.8,1030.3,1233.5,0
32.5,85.0,31.0,29.4,32.2,18.6,32.9,71.8,269.4,277.3,311.1,196.2,115.2,36.4,41.5,1053.9,,1
27.8,81.0,48.0,41.6,59.0,55.3,69.1,90.9,265.8,305.8,238.3,198.6,122.7,47.4,74.5,1008.5,1569.0,1
28.1,75.0,,28.8,24.5,33.3,28.5,47.6,333.9,473.5,329.6,246.3,94.5,28.4,36.6,1383.3,1705.5,1
28.4,71.0,38.0,4.5,14.3,11.0,29.4,63.8,184.6,411.8,219.6,260.2,81.5,7.9,8.5,1076.3,1297.3,0
26.0,79.0,35.0,6.4,17.7,32.0,35.6,74.5,242.4,405.2,350.1,255.9,96.3,41.3,15.5,1253.6,1573.0,1
27.0,68.0,22.0,0.0,0.0,0.0,11.0,41.1,274.5,248.2,209.1,180.6,40.4,5.7,0.0,912.3,1010.5,0
26.8,77.0,29.0,7.2,9.6,0.9,42.3,61.8,267.8,446.0,271.0,239.3,75.3,13.6,14.2,1224.1,1449.1,1
27.3,77.0,53.0,44.1,54.0,56.7,78.0,100.9,291.0,365.7,403.2,156.4,113.5,71.1,44.8,1216.2,1779.5,1
28.9,80.0,28.0,5.8,6.9,21.1,26.3,88.7,269.0,363.8,314.0,171.7,106.6,6.9,11.6,1118.5,1392.5,1
29.5,91.0,40.0,61.6,64.7,51.2,99.8,84.8,310.9,361.8,268.4,200.0,135.9,73.2,61.5,1141.0,1773.6,1
32.4,76.0,46.0,43.2,53.5,50.1,35.2,99.5,195.4,325.8,249.9,273.9,165.2,56.8,41.2,1045.1,1589.7,0
26.8,71.0,28.0,0.0,0.0,0.0,0.0,12.0,216.2,270.3,230.6,158.1,69.4,0.0,0.0,875.3,956.7,0
31.2,74.0,39.0,14.1,17.1,18.0,35.8,55.0,350.7,299.2,314.7,239.8,78.0,29.4,14.9,1204.5,1466.7,0
28.5,63.0,46.0,9.2,10.1,9.6,52.2,35.9,213.9,336.7,301.0,214.3,147.0,28.8,0.0,1065.9,1358.8,0
28.9,70.0,38.0,0.0,15.5,6.8,23.8,76.8,233.7,323.2,232.3,152.4,91.5,0.0,17.5,941.6,1173.6,0
30.5,72.0,61.0,53.8,50.5,53.3,69.8,105.7,267.2,345.1,259.3,210.6,151.8,83.0,52.3,1082.2,1702.4,1
26.5,71.0,25.0,0.0,0.0,10.7,0.0,39.7,225.2,370.6,276.3,228.2,74.8,4.2,0.0,1100.3,1229.8,1
29.8,75.0,46.0,37.0,45.5,30.1,63.0,64.5,244.5,148.6,296.1,181.7,122.2,55.2,46.0,870.9,1334.3,0
29.4,69.0,37.0,0.0,11.3,33.6,33.6,51.2,274.0,327.8,402.3,192.8,90.6,12.2,7.0,1196.9,1436.4,1
30.1,81.0,44.0,35.1,30.3,52.6,70.7,80.9,297.1,379.3,318.3,191.0,88.6,35.5,43.3,1185.6,1622.6,1
29.6,74.0,42.0,15.2,20.3,30.1,34.6,84.9,309.7,386.0,402.4,193.1,106.4,43.6,26.8,1291.3,1653.2,1
34.4,74.0,32.0,5.0,19.7,16.0,15.7,39.4,191.4,295.3,211.3,187.1,46.1,18.2,7.7,885.1,1052.9,0
27.6,,40.0,18.0,28.8,46.5,18.7,95.8,240.5,321.7,198.0,164.0,84.8,29.6,27.2,924.1,1273.5,0
27.8,75.0,23.0,2.2,0.7,0.0,11.2,11.7,222.8,344.4,200.2,132.0,47.1,18.3,0.0,899.4,990.4,0
27.6,79.0,43.0,31.0,36.6,30.8,42.0,73.9,305.1,419.5,379.0,232.9,118.9,59.1,33.6,1336.4,1762.4,1
27.8,69.0,40.0,3.6,11.3,7.1,13.5,96.1,209.0,284.6,384.5,154.6,91.0,45.7,19.0,1032.6,1319.7,1
27.6,70.0,43.0,24.4,17.2,22.5,30.1,61.5,310.6,326.2,244.8,163.7,102.2,32.0,28.0,1045.3,1363.3,0
31.6,72.0,46.0,27.4,37.0,14.7,39.1,53.7,335.3,420.7,273.3,167.7,107.2,31.7,17.3,1197.0,1525.2,1
32.1,66.0,41.0,12.9,0.0,10.0,16.3,62.2,193.4,170.4,210.0,184.3,62.6,15.5,18.1,758.1,955.8,0
27.7,69.0,39.0,8.1,2.4,29.7,31.4,51.3,223.8,259.4,175.7,233.3,74.3,25.8,11.7,892.2,1126.9,1
27.2,71.0,31.0,0.0,6.9,4.3,16.7,34.1,211.5,378.8,312.5,248.6,93.8,23.0,1.1,1151.4,1331.2,0
30.0,79.0,32.0,4.5,17.8,19.3,31.7,48.3,405.0,375.8,303.1,167.5,116.9,12.6,26.3,1251.4,1528.8,1
27.8,76.0,47.0,23.2,49.6,36.4,57.8,146.0,257.0,361.9,311.2,317.4,81.9,50.7,34.1,1247.5,1727.2,1
30.4,75.0,49.0,42.3,34.6,53.0,45.1,87.0,374.3,305.1,230.8,176.8,73.7,71.3,47.6,1086.9,1541.6,1
29.4,79.0,36.0,31.9,25.0,21.1,43.7,38.9,197.7,264.5,392.5,256.2,79.2,34.5,22.4,1110.9,1407.6,1
25.7,73.0,38.0,27.6,8.4,38.3,34.6,97.7,203.4,272.3,258.6,165.3,113.9,39.0,4.0,899.6,1263.1,0
32.4,76.0,31.0,13.5,9.9,33.1,8.8,74.0,214.0,394.7,312.8,152.6,112.2,27.7,1.8,1074.1,1355.1,0
33.0,73.0,47.0,38.3,20.2,38.6,60.9,68.7,227.5,286.3,219.6,180.5,80.9,55.5,36.5,913.9,1313.5,0
27.7,76.0,43.0,23.8,27.5,35.3,37.8,64.7,258.7,329.5,292.3,211.0,111.1,33.7,23.8,1091.5,1449.2,1
28.1,71.0,54.0,27.9,28.7,54.5,58.3,105.7,243.2,287.0,329.1,248.3,158.1,42.5,53.1,1107.6,1636.4,1
29.6,59.0,31.0,0.0,0.0,0.0,3.4,19.5,169.3,315.0,263.4,184.5,54.8,0.0,0.0,932.2,1009.8,0
29.7,73.0,35.0,10.7,16.1,6.3,38.5,23.9,316.1,270.1,291.4,149.9,117.9,4.0,21.1,1027.5,1266.1,0
30.4,83.0,40.0,39.3,27.6,40.1,58.8,129.1,350.7,327.5,342.1,178.9,138.4,50.2,42.4,1199.2,1725.0,1
33.4,80.0,43.0,40.3,50.9,31.0,52.9,83.5,334.4,231.2,246.6,181.0,89.4,55.2,42.3,993.2,1438.6,0
28.6,80.0,36.0,27.2,47.6,35.7,56.0,109.5,298.4,222.8,311.0,204.6,94.9,61.0,18.1,1036.9,1486.7,1
27.2,81.0,31.0,28.1,21.2,31.5,45.9,98.4,267.9,313.3,299.4,193.3,93.7,37.6,28.8,1073.9,1458.9,1
26.0,75.0,45.0,40.2,27.7,23.3,42.4,64.8,247.5,245.3,318.2,172.0,107.4,52.3,35.8,983.0,1376.9,0
27.4,75.0,44.0,32.4,53.6,30.4,38.5,103.7,220.6,449.3,307.2,225.1,125.9,57.0,35.5,1202.2,1679.2,1
28.9,,31.0,0.4,0.0,0.0,0.0,35.6,258.6,164.9,194.8,280.4,78.8,0.0,10.1,898.6,1023.5,0
32.9,72.0,49.0,34.5,33.6,28.4,52.2,48.1,210.9,277.4,229.0,192.7,32.0,43.4,28.6,909.9,1210.7,1
27.9,78.0,47.0,36.3,44.4,52.5,59.0,86.5,230.3,336.0,186.6,205.5,82.2,84.1,42.0,958.4,1445.4,0
29.5,81.0,39.0,38.3,46.0,31.9,65.8,95.2,340.6,305.3,354.6,242.4,52.5,46.3,37.8,1242.9,1656.5,1
29.0,73.0,39.0,3.4,20.5,18.6,38.9,60.3,364.1,243.4,337.6,174.5,94.0,43.0,10.1,1119.5,1408.4,1
31.6,71.0,42.0,24.0,14.6,6.3,51.6,64.5,282.2,253.1,339.5,230.7,96.6,42.2,17.1,1105.6,1422.5,0
34.6,74.0,31.0,0.0,0.0,11.3,14.0,80.3,308.3,238.0,295.2,155.1,84.5,0.0,9.3,996.5,1195.9,0
27.8,78.0,38.0,26.1,24.1,30.4,57.5,80.9,255.3,301.6,175.1,291.2,74.8,42.5,24.2,1023.2,1383.6,0
27.9,65.0,21.0,0.0,0.0,0.0,0.0,2.7,136.0,376.7,180.1,165.1,56.5,0.0,0.0,857.9,917.1,0
31.3,60.0,45.0,1.2,0.2,1.9,26.1,65.8,275.5,296.5,281.7,153.9,89.7,15.8,0.0,1007.5,1208.3,0
30.5,71.0,26.0,0.0,0.0,0.0,0.0,45.8,263.1,352.8,269.7,145.3,30.4,0.0,0.0,1030.9,1107.0,0
33.1,67.0,50.0,8.4,12.2,20.1,44.0,25.8,270.1,346.6,283.3,183.1,59.5,22.8,29.5,1083.1,1305.5,0
30.3,71.0,35.0,6.4,16.0,0.0,0.0,66.6,234.7,364.8,299.4,249.8,78.0,12.3,1.4,1148.7,1329.4,1
28.2,73.0,36.0,4.6,8.2,34.3,26.0,72.0,307.1,136.2,284.9,137.1,129.0,23.0,4.8,865.3,,0
30.3,71.0,33.0,6.4,0.0,0.1,24.7,54.8,190.2,276.1,281.4,154.3,116.9,28.6,0.0,902.1,1133.6,0
31.4,83.0,36.0,31.2,32.9,37.2,44.9,104.0,233.6,404.6,269.1,190.9,120.3,68.0,27.8,1098.3,1564.7,1
30.8,76.0,49.0,42.4,42.7,56.3,46.6,80.8,228.8,299.9,371.2,223.5,96.0,71.0,50.6,1123.3,1609.6,1
30.1,76.0,18.0,0.0,0.0,25.7,13.6,45.1,233.1,384.1,233.4,156.2,80.6,8.7,0.0,1006.8,1180.5,0
31.3,78.0,48.0,37.1,47.5,36.4,60.6,65.5,227.0,425.8,239.6,159.7,105.5,44.7,54.1,1052.1,1503.4,0
31.6,67.0,41.0,1.3,0.0,16.5,19.1,68.1,212.4,271.9,235.3,172.0,60.8,15.1,3.0,891.5,1075.6,1
32.0,80.0,28.0,17.1,26.9,10.1,30.7,104.3,216.4,275.0,265.0,190.7,31.6,27.7,18.9,947.1,1214.3,0
30.4,74.0,29.0,12.2,6.0,0.4,50.4,33.9,229.5,233.0,331.5,155.5,76.4,6.2,0.0,949.4,1135.0,0
28.6,78.0,51.0,40.8,47.0,47.0,81.0,87.0,210.4,304.4,319.7,263.1,106.5,69.1,42.5,1097.7,1618.5,1
29.3,68.0,30.0,0.0,0.0,0.0,21.4,28.2,237.2,208.4,251.6,213.8,64.8,11.0,0.0,911.0,1036.4,0
31.7,65.0,29.0,0.0,0.0,0.0,4.2,36.6,292.6,299.7,181.6,160.5,0.0,0.4,0.0,934.4,975.6,0
27.2,79.0,47.0,32.6,50.1,34.5,64.2,75.9,294.7,249.8,362.8,237.6,121.4,69.5,32.9,1144.8,1626.0,1
29.8,76.0,41.0,17.1,27.6,41.3,16.0,88.2,354.6,356.0,262.0,112.6,39.0,28.9,26.3,1085.1,1369.7,0
28.1,69.0,30.0,0.0,0.0,0.0,1.5,61.5,308.0,322.3,258.8,155.7,91.8,15.8,0.0,1044.7,1215.3,0
29.1,69.0,40.0,0.0,11.1,18.8,21.8,73.3,295.4,202.9,368.5,237.8,95.6,14.3,20.7,1104.6,1360.2,1
31.8,81.0,30.0,19.3,14.2,18.3,13.5,35.6,265.1,404.0,320.5,181.9,84.0,19.7,26.5,1171.6,1402.7,0
29.4,67.0,47.0,14.1,16.1,19.1,21.9,90.7,262.0,341.6,196.4,167.6,104.9,37.2,28.6,967.6,1300.1,0
29.1,84.0,46.0,54.4,37.7,61.3,47.6,125.1,338.4,391.4,223.8,338.9,101.9,81.0,60.2,1292.5,1861.8,1
26.0,69.0,42.0,16.7,22.0,6.6,30.7,82.8,234.7,260.7,282.5,278.1,88.0,32.1,16.9,1055.9,1351.6,0
30.6,78.0,41.0,31.3,34.6,32.6,59.0,91.7,170.7,361.5,233.9,235.2,124.1,44.4,22.4,1001.3,1441.4,0
30.4,72.0,52.0,41.1,32.6,34.2,69.1,95.2,307.9,398.4,348.4,272.1,33.4,54.5,40.0,1326.7,1726.8,1
33.8,78.0,38.0,23.2,42.0,21.9,48.8,99.4,206.6,312.9,301.3,108.6,87.6,40.4,31.6,929.4,1324.3,1
28.3,71.0,29.0,0.0,0.0,0.0,0.6,85.7,184.3,407.3,276.8,141.8,66.6,0.0,6.9,1010.2,1170.0,0
29.5,73.0,42.0,28.5,14.7,40.4,16.8,55.9,265.0,317.6,254.0,183.9,90.1,20.1,28.5,1020.5,1315.5,0
29.5,74.0,55.0,40.9,55.5,45.7,44.5,122.2,285.4,409.0,421.6,220.0,157.0,59.7,58.5,1336.0,1920.0,1
32.5,68.0,30.0,0.0,0.0,6.0,0.0,40.7,154.7,300.0,427.3,150.4,34.3,3.4,0.0,1032.3,1116.7,0
28.8,78.0,35.0,17.0,24.6,36.1,27.7,70.8,272.5,348.5,277.2,88.6,77.9,33.5,18.8,986.9,1293.3,0
29.6,71.0,41.0,6.5,13.4,7.9,31.9,38.1,311.9,208.5,309.3,216.2,40.9,36.9,20.2,1045.9,1241.7,0
30.3,73.0,38.0,9.5,19.4,8.9,20.6,62.1,195.7,330.1,293.5,222.3,125.6,25.2,25.1,1041.5,1337.9,1
29.4,68.0,30.0,0.0,0.0,20.0,11.5,22.5,302.4,238.3,247.3,244.5,56.2,9.2,0.0,1032.5,1151.8,0
28.0,59.0,47.0,1.0,5.6,22.7,15.4,43.9,157.4,242.4,224.9,147.7,62.2,11.5,0.5,772.5,935.4,0
29.4,73.0,57.0,39.8,34.8,53.7,67.1,80.0,408.5,446.6,259.1,192.8,120.7,83.9,55.5,1307.0,1842.5,1
31.4,,40.0,45.5,48.9,59.0,83.1,95.4,271.8,331.6,258.5,113.8,140.3,65.4,43.4,975.7,1556.7,1
26.7,79.0,31.0,22.0,30.2,14.1,19.2,60.3,266.4,248.2,311.9,185.2,97.1,56.5,29.3,1011.7,1340.3,0
29.3,74.0,26.0,0.0,0.0,4.7,18.4,50.3,134.3,266.9,238.3,219.0,134.6,12.6,0.0,858.4,1079.1,0
27.5,72.0,40.0,30.8,12.4,14.0,34.0,36.9,255.8,231.2,139.7,171.7,100.5,26.6,1.9,798.3,1055.5,0
31.6,74.0,47.0,40.6,30.6,17.9,47.2,57.3,288.8,412.2,332.0,312.7,94.6,35.4,34.3,1345.7,1703.5,1
25.6,77.0,42.0,38.0,22.1,22.6,59.4,91.0,269.1,282.1,301.6,202.3,89.8,26.5,45.4,1055.0,1449.7,0
27.8,67.0,38.0,0.0,0.0,6.8,30.1,38.7,213.6,326.4,352.7,191.2,64.8,2.7,7.3,1083.9,1234.3,0
29.8,81.0,33.0,27.5,22.6,17.1,30.0,97.9,214.3,397.8,318.0,145.1,58.9,25.8,30.4,1075.2,1385.4,0
32.4,78.0,29.0,7.2,11.7,13.9,25.4,67.1,314.8,272.6,196.8,205.5,83.6,27.3,10.9,989.7,1236.9,0
28.9,78.0,,32.0,39.0,32.7,59.8,103.5,283.1,363.3,182.1,132.3,131.0,45.1,38.2,960.8,1442.0,0
27.8,77.0,45.0,35.5,36.0,33.4,50.9,117.4,363.9,267.4,267.5,250.4,93.9,51.4,24.8,1149.2,1592.7,1
33.1,74.0,26.0,1.0,0.0,8.9,20.4,42.2,209.4,435.1,232.1,211.0,48.2,23.8,0.0,1087.7,,0
25.8,78.0,51.0,51.2,58.4,56.7,70.6,90.7,268.3,398.4,376.9,293.4,160.1,61.1,51.8,1336.9,1937.5,1
24.2,78.0,43.0,25.8,34.3,39.7,74.8,105.2,322.7,316.2,307.3,171.9,72.1,72.7,46.3,1118.1,1589.1,1
30.0,72.0,49.0,36.3,28.8,46.2,32.0,95.6,186.1,279.0,371.2,222.6,53.7,31.3,36.2,1058.9,1419.1,0
27.9,71.0,27.0,0.0,0.0,0.4,7.1,39.9,166.9,276.8,186.8,199.0,34.8,1.8,0.0,829.4,913.3,0
26.8,75.0,27.0,0.0,5.0,18.9,6.5,80.2,302.8,272.0,328.4,202.3,33.9,5.9,13.1,1105.5,1269.0,1
30.6,83.0,37.0,30.6,47.3,35.4,60.2,83.8,213.5,445.2,349.8,179.1,117.7,59.2,38.6,1187.6,1660.4,1
29.5,67.0,42.0,5.0,4.8,9.5,7.4,62.5,151.8,228.3,164.7,84.2,72.8,0.0,8.8,628.9,799.7,0
27.8,65.0,52.0,26.5,24.2,14.4,44.6,75.8,368.2,323.5,372.1,221.0,89.9,18.1,16.9,1284.8,1595.1,1
26.2,75.0,44.0,19.7,33.7,30.7,40.4,64.3,196.3,321.9,308.4,206.1,131.8,41.7,47.2,1032.8,1442.4,1
30.9,74.0,36.0,27.0,6.5,28.0,22.6,68.0,266.5,299.4,309.1,170.9,69.1,45.0,18.6,1045.9,1330.7,0
30.4,75.0,30.0,0.0,6.0,22.8,5.4,85.7,251.6,291.3,227.6,222.2,97.2,20.5,0.0,992.7,1230.3,0
28.8,75.0,48.0,30.4,26.5,51.8,49.6,99.1,125.6,323.2,384.2,218.2,148.0,34.0,28.8,1051.2,1519.4,0
33.1,73.0,30.0,1.4,0.0,0.0,31.4,54.0,228.7,345.8,204.6,124.0,62.0,0.0,11.4,903.1,,0
26.6,83.0,51.0,62.9,64.1,76.0,77.9,110.0,327.9,389.7,381.5,156.3,151.6,93.3,52.9,1255.3,1944.1,1
25.6,64.0,36.0,0.0,0.0,0.0,16.9,51.0,253.9,309.5,312.0,123.6,58.4,0.0,7.2,999.0,1132.5,0
27.5,69.0,,26.9,32.0,43.4,67.4,97.4,322.1,140.4,245.9,320.1,125.5,31.1,8.3,1028.4,1460.5,1
28.9,73.0,,25.1,24.7,25.1,45.0,89.0,245.5,334.8,411.8,239.3,57.5,54.5,36.2,1231.4,1588.5,1
29.5,64.0,37.0,0.0,0.0,5.2,4.5,39.6,275.4,186.9,279.6,184.7,25.1,18.3,0.0,926.6,1019.2,0
28.5,73.0,34.0,16.7,8.2,0.0,31.2,67.1,212.7,339.4,318.5,182.4,70.8,35.9,9.5,1053.0,1292.6,0
29.8,84.0,35.0,38.3,24.7,50.3,45.1,96.2,199.0,415.1,218.0,205.5,84.4,35.2,33.2,1037.6,1445.0,0
26.2,74.0,41.0,27.4,34.5,12.8,34.3,55.3,194.0,259.8,418.2,257.9,82.5,17.1,38.5,1130.0,1432.4,0
32.2,75.0,39.0,11.3,11.2,19.3,20.8,77.4,183.6,298.3,223.0,181.9,88.5,35.6,27.7,886.8,1178.4,0
28.8,66.0,33.0,0.0,0.0,0.0,19.5,0.2,288.9,247.4,322.8,199.4,81.4,7.4,0.0,1058.6,1167.1,0
31.5,70.0,37.0,2.0,0.0,0.0,19.8,69.1,166.1,373.5,221.7,173.7,69.2,23.8,0.0,935.0,1118.8,0
29.8,72.0,39.0,4.4,20.0,20.3,34.6,80.6,272.5,313.1,251.5,284.7,66.8,45.1,16.8,1121.8,1410.4,1
30.0,72.0,21.0,0.0,0.0,5.1,0.0,50.0,210.4,378.7,300.7,198.4,46.2,0.0,0.0,1088.2,1189.4,0
30.3,82.0,42.0,35.5,38.7,73.5,65.0,86.9,279.2,359.6,374.4,280.9,95.6,65.1,30.6,1294.0,1784.9,1
30.0,77.0,30.0,12.4,17.0,15.2,18.1,68.4,327.2,316.7,208.5,165.9,58.8,9.0,9.8,1018.3,1227.0,0
30.4,67.0,29.0,0.0,0.0,1.6,1.7,66.9,204.3,282.5,321.6,216.0,18.1,8.7,0.0,1024.4,1121.3,0
31.9,75.0,25.0,7.6,0.9,3.1,24.3,77.1,272.4,337.9,329.4,164.7,70.5,3.1,0.0,1104.5,1291.1,0
29.4,77.0,24.0,0.0,0.0,8.4,25.9,50.8,243.5,187.1,217.0,186.4,57.2,1.6,5.2,834.0,983.1,0
30.6,81.0,27.0,12.4,2.4,14.2,30.3,68.4,247.2,310.7,378.3,269.2,109.8,18.3,25.5,1205.5,1486.7,0
28.8,83.0,32.0,30.3,27.9,33.0,22.8,101.2,395.5,314.8,214.5,162.1,62.8,21.7,34.3,1086.9,1420.8,1
32.2,68.0,54.0,26.0,31.0,43.0,86.5,55.6,196.3,369.1,269.4,224.7,92.0,46.1,27.8,1059.6,1467.7,1
27.5,69.0,34.0,3.6,4.8,0.0,37.8,45.3,312.7,280.5,299.6,201.5,117.1,2.5,2.8,1094.3,1308.3,1
33.0,66.0,39.0,0.0,1.6,5.4,27.9,80.9,280.3,231.9,224.7,207.6,50.7,23.6,2.7,944.5,1137.3,0
28.9,73.0,41.0,29.8,22.8,24.6,29.2,92.7,236.8,313.6,308.5,182.9,87.3,40.9,10.5,1041.9,1379.7,0
25.9,77.0,39.0,23.5,13.4,38.7,42.0,85.8,358.0,253.4,312.4,302.3,68.0,58.7,29.6,1226.1,1585.8,1
